timestamp,room,voltage,current,power,energy_kwh,bill_taka,carbon_gco2
2025-11-23 14:41:00,FUB-601,234.22,3.6,843.19,0.014053,0.1405,0.003274
2025-11-23 14:42:00,FUB-601,215.85,2.25,485.66,0.008094,0.0809,0.001886
2025-11-23 14:43:00,FUB-601,223.46,3.86,862.56,0.014376,0.1438,0.00335
2025-11-23 14:44:00,FUB-601,238.79,4.95,1182.01,0.0197,0.197,0.00459
2025-11-23 14:45:00,FUB-601,231.42,3.42,791.46,0.013191,0.1319,0.003074
2025-11-23 14:46:00,FUB-601,222.9,2.95,657.56,0.010959,0.1096,0.002553
2025-11-23 14:47:00,FUB-601,216.78,2.3,498.59,0.00831,0.0831,0.001936
2025-11-23 14:48:00,FUB-601,223.65,3.49,780.54,0.013009,0.1301,0.003031
2025-11-23 14:49:00,FUB-601,215.57,4.5,970.06,0.016168,0.1617,0.003767
2025-11-23 14:50:00,FUB-601,220.31,3.82,841.58,0.014026,0.1403,0.003268
2025-11-23 14:51:00,FUB-601,227.03,4.71,1069.31,0.017822,0.1782,0.004153
2025-11-23 14:52:00,FUB-601,223.71,4.63,1035.78,0.017263,0.1726,0.004022
2025-11-23 14:53:00,FUB-601,219.88,1.74,382.59,0.006376,0.0638,0.001486
2025-11-23 14:54:00,FUB-601,217.76,1.44,313.57,0.005226,0.0523,0.001218
2025-11-23 14:55:00,FUB-601,239.15,3.12,746.15,0.012436,0.1244,0.002898
2025-11-23 14:56:00,FUB-601,236.91,2.26,535.42,0.008924,0.0892,0.002079
2025-11-23 14:57:00,FUB-601,231.97,3.06,709.83,0.01183,0.1183,0.002756
2025-11-23 14:58:00,FUB-601,221.31,3.27,723.68,0.012061,0.1206,0.00281
2025-11-23 14:59:00,FUB-601,216.39,3.64,787.66,0.013128,0.1313,0.003059
2025-11-23 15:00:00,FUB-601,239.03,0.98,234.25,0.003904,0.039,0.00091
2025-11-23 15:01:00,FUB-601,226.92,2.08,471.99,0.007866,0.0787,0.001833
2025-11-23 15:02:00,FUB-601,235.61,4.02,947.15,0.015786,0.1579,0.003678
2025-11-23 15:03:00,FUB-601,216.11,0.13,28.09,0.000468,0.0047,0.000109
2025-11-23 15:04:00,FUB-601,221.57,3.23,715.67,0.011928,0.1193,0.002779
2025-11-23 15:05:00,FUB-601,227.21,4.47,1015.63,0.016927,0.1693,0.003944
2025-11-23 15:06:00,FUB-601,234.28,3.44,805.92,0.013432,0.1343,0.00313
2025-11-23 15:07:00,FUB-601,225.89,4.27,964.55,0.016076,0.1608,0.003746
2025-11-23 15:08:00,FUB-601,216.44,2.73,590.88,0.009848,0.0985,0.002295
2025-11-23 15:09:00,FUB-601,219.11,1.91,418.5,0.006975,0.0698,0.001625
2025-11-23 15:10:00,FUB-601,227.46,3.11,707.4,0.01179,0.1179,0.002747
2025-11-23 15:11:00,FUB-601,218.5,3.18,694.83,0.01158,0.1158,0.002698
2025-11-23 15:12:00,FUB-601,219.89,4.32,949.92,0.015832,0.1583,0.003689
2025-11-23 15:13:00,FUB-601,216.81,3.5,758.84,0.012647,0.1265,0.002947
2025-11-23 15:14:00,FUB-601,226.78,2.66,603.23,0.010054,0.1005,0.002343
2025-11-23 15:15:00,FUB-601,229.77,2.2,505.49,0.008425,0.0842,0.001963
2025-11-23 15:16:00,FUB-601,225.27,4.99,1124.1,0.018735,0.1874,0.004365
2025-11-23 15:17:00,FUB-601,238.43,0.43,102.52,0.001709,0.0171,0.000398
2025-11-23 15:18:00,FUB-601,234.42,4.01,940.02,0.015667,0.1567,0.00365
2025-11-23 15:19:00,FUB-601,226.45,1.34,303.44,0.005057,0.0506,0.001178
2025-11-23 15:20:00,FUB-601,226.77,0.57,129.26,0.002154,0.0215,0.000502
2025-11-23 15:21:00,FUB-601,219.01,1.45,317.56,0.005293,0.0529,0.001233
2025-11-23 15:22:00,FUB-601,219.96,3.38,743.46,0.012391,0.1239,0.002887
2025-11-23 15:23:00,FUB-601,219.39,4.98,1092.56,0.018209,0.1821,0.004243
2025-11-23 15:24:00,FUB-601,234.6,2.61,612.31,0.010205,0.102,0.002378
2025-11-23 15:25:00,FUB-601,231.25,2.08,481.0,0.008017,0.0802,0.001868
2025-11-23 15:26:00,FUB-601,223.05,1.23,274.35,0.004573,0.0457,0.001066
2025-11-23 15:27:00,FUB-601,224.95,1.61,362.17,0.006036,0.0604,0.001406
2025-11-23 15:28:00,FUB-601,236.47,4.67,1104.31,0.018405,0.1841,0.004288
2025-11-23 15:29:00,FUB-601,226.23,2.94,665.12,0.011085,0.1108,0.002583
2025-11-23 15:30:00,FUB-601,226.97,0.75,170.23,0.002837,0.0284,0.000661
2025-11-23 15:31:00,FUB-601,226.05,2.94,664.59,0.011076,0.1108,0.002581
2025-11-23 15:32:00,FUB-601,236.78,1.8,426.2,0.007103,0.071,0.001655
2025-11-23 15:33:00,FUB-601,230.98,1.42,327.99,0.005466,0.0547,0.001274
2025-11-23 15:34:00,FUB-601,235.01,4.68,1099.85,0.018331,0.1833,0.004271
2025-11-23 15:35:00,FUB-601,217.17,4.21,914.29,0.015238,0.1524,0.00355
2025-11-23 15:36:00,FUB-601,215.83,3.6,776.99,0.01295,0.1295,0.003017
2025-11-23 15:37:00,FUB-601,222.76,2.02,449.98,0.0075,0.075,0.001748
2025-11-23 15:38:00,FUB-601,231.28,2.1,485.69,0.008095,0.0809,0.001886
2025-11-23 15:39:00,FUB-601,221.58,2.79,618.21,0.010304,0.103,0.002401
2025-11-23 15:40:00,FUB-601,237.21,0.25,59.3,0.000988,0.0099,0.00023
2025-11-23 15:41:00,FUB-601,229.91,4.72,1085.18,0.018086,0.1809,0.004214
2025-11-23 15:42:00,FUB-601,220.02,0.14,30.8,0.000513,0.0051,0.00012
2025-11-23 15:43:00,FUB-601,229.64,0.8,183.71,0.003062,0.0306,0.000713
2025-11-23 15:44:00,FUB-601,226.25,4.22,954.78,0.015913,0.1591,0.003708
2025-11-23 15:45:00,FUB-601,237.67,0.26,61.79,0.00103,0.0103,0.00024
2025-11-23 15:46:00,FUB-601,233.17,4.71,1098.23,0.018304,0.183,0.004265
2025-11-23 15:47:00,FUB-601,222.47,0.32,71.19,0.001186,0.0119,0.000276
2025-11-23 15:48:00,FUB-601,222.42,2.02,449.29,0.007488,0.0749,0.001745
2025-11-23 15:49:00,FUB-601,222.23,1.58,351.12,0.005852,0.0585,0.001364
2025-11-23 15:50:00,FUB-601,215.88,2.14,461.98,0.0077,0.077,0.001794
2025-11-23 15:51:00,FUB-601,217.85,4.43,965.08,0.016085,0.1608,0.003748
2025-11-23 15:52:00,FUB-601,222.43,4.21,936.43,0.015607,0.1561,0.003636
2025-11-23 15:53:00,FUB-601,238.85,1.74,415.6,0.006927,0.0693,0.001614
2025-11-23 15:54:00,FUB-601,238.76,4.74,1131.72,0.018862,0.1886,0.004395
2025-11-23 15:55:00,FUB-601,218.26,4.92,1073.84,0.017897,0.179,0.00417
2025-11-23 15:56:00,FUB-601,222.88,1.79,398.96,0.006649,0.0665,0.001549
2025-11-23 15:57:00,FUB-601,224.13,2.27,508.78,0.00848,0.0848,0.001976
2025-11-23 15:58:00,FUB-601,220.57,4.43,977.13,0.016285,0.1628,0.003794
2025-11-23 15:59:00,FUB-601,219.48,4.45,976.69,0.016278,0.1628,0.003793
2025-11-23 16:00:00,FUB-601,237.39,2.61,619.59,0.010326,0.1033,0.002406
2025-11-23 16:01:00,FUB-601,222.7,3.8,846.26,0.014104,0.141,0.003286
2025-11-23 16:02:00,FUB-601,234.2,1.24,290.41,0.00484,0.0484,0.001128
2025-11-23 16:03:00,FUB-601,230.35,2.58,594.3,0.009905,0.099,0.002308
2025-11-23 16:04:00,FUB-601,220.34,2.33,513.39,0.008556,0.0856,0.001994
2025-11-23 16:05:00,FUB-601,215.47,1.4,301.66,0.005028,0.0503,0.001172
2025-11-23 16:06:00,FUB-601,227.29,0.33,75.01,0.00125,0.0125,0.000291
2025-11-23 16:07:00,FUB-601,220.55,2.73,602.1,0.010035,0.1004,0.002338
2025-11-23 16:08:00,FUB-601,215.02,3.12,670.86,0.011181,0.1118,0.002605
2025-11-23 16:09:00,FUB-601,229.14,0.96,219.97,0.003666,0.0367,0.000854
2025-11-23 16:10:00,FUB-601,218.15,4.63,1010.03,0.016834,0.1683,0.003922
2025-11-23 16:11:00,FUB-601,219.04,0.77,168.66,0.002811,0.0281,0.000655
2025-11-23 16:12:00,FUB-601,224.1,0.65,145.66,0.002428,0.0243,0.000566
2025-11-23 16:13:00,FUB-601,236.58,4.18,988.9,0.016482,0.1648,0.00384
2025-11-23 16:14:00,FUB-601,215.83,2.8,604.32,0.010072,0.1007,0.002347
2025-11-23 16:15:00,FUB-601,232.9,3.37,784.87,0.013081,0.1308,0.003048
2025-11-23 16:16:00,FUB-601,237.18,4.32,1024.62,0.017077,0.1708,0.003979
2025-11-23 16:17:00,FUB-601,231.42,1.71,395.73,0.006596,0.066,0.001537
2025-11-23 16:18:00,FUB-601,225.66,2.18,491.94,0.008199,0.082,0.00191
2025-11-23 16:19:00,FUB-601,235.77,2.32,546.99,0.009116,0.0912,0.002124
2025-11-23 16:20:00,FUB-601,222.03,4.1,910.32,0.015172,0.1517,0.003535
2025-11-23 16:21:00,FUB-601,216.83,0.97,210.33,0.003506,0.0351,0.000817
2025-11-23 16:22:00,FUB-601,221.5,1.43,316.74,0.005279,0.0528,0.00123
2025-11-23 16:23:00,FUB-601,221.99,0.54,119.87,0.001998,0.02,0.000466
2025-11-23 16:24:00,FUB-601,239.5,1.44,344.88,0.005748,0.0575,0.001339
2025-11-23 16:25:00,FUB-601,230.47,3.14,723.68,0.012061,0.1206,0.00281
2025-11-23 16:26:00,FUB-601,236.32,3.43,810.58,0.01351,0.1351,0.003148
2025-11-23 16:27:00,FUB-601,217.11,0.49,106.38,0.001773,0.0177,0.000413
2025-11-23 16:28:00,FUB-601,237.21,3.32,787.54,0.013126,0.1313,0.003058
2025-11-23 16:29:00,FUB-601,225.58,1.69,381.23,0.006354,0.0635,0.00148
2025-11-23 16:30:00,FUB-601,224.65,2.3,516.69,0.008612,0.0861,0.002007
2025-11-23 16:31:00,FUB-601,233.25,2.04,475.83,0.00793,0.0793,0.001848
2025-11-23 16:32:00,FUB-601,222.3,0.17,37.79,0.00063,0.0063,0.000147
2025-11-23 16:33:00,FUB-601,231.72,4.08,945.42,0.015757,0.1576,0.003671
2025-11-23 16:34:00,FUB-601,236.9,4.87,1153.7,0.019228,0.1923,0.00448
2025-11-23 16:35:00,FUB-601,237.46,1.18,280.2,0.00467,0.0467,0.001088
2025-11-23 16:36:00,FUB-601,227.46,4.15,943.96,0.015733,0.1573,0.003666
2025-11-23 16:37:00,FUB-601,222.13,0.32,71.08,0.001185,0.0119,0.000276
2025-11-23 16:38:00,FUB-601,215.99,4.58,989.23,0.016487,0.1649,0.003841
2025-11-23 16:39:00,FUB-601,216.68,1.03,223.18,0.00372,0.0372,0.000867
2025-11-23 16:40:00,FUB-601,236.69,2.45,579.89,0.009665,0.0966,0.002252
2025-11-23 16:41:00,FUB-601,233.97,0.37,86.57,0.001443,0.0144,0.000336
2025-11-23 16:42:00,FUB-601,225.34,1.88,423.64,0.007061,0.0706,0.001645
2025-11-23 16:43:00,FUB-601,236.69,3.35,792.91,0.013215,0.1322,0.003079
2025-11-23 16:44:00,FUB-601,224.21,3.71,831.82,0.013864,0.1386,0.00323
2025-11-23 16:45:00,FUB-601,236.86,4.99,1181.93,0.019699,0.197,0.00459
2025-11-23 16:46:00,FUB-601,231.99,3.19,740.05,0.012334,0.1233,0.002874
2025-11-23 16:47:00,FUB-601,221.18,2.43,537.47,0.008958,0.0896,0.002087
2025-11-23 16:48:00,FUB-601,236.02,4.35,1026.69,0.017112,0.1711,0.003987
2025-11-23 16:49:00,FUB-601,232.05,2.01,466.42,0.007774,0.0777,0.001811
2025-11-23 16:50:00,FUB-601,219.26,2.74,600.77,0.010013,0.1001,0.002333
2025-11-23 16:51:00,FUB-601,236.78,2.16,511.44,0.008524,0.0852,0.001986
2025-11-23 16:52:00,FUB-601,225.24,2.22,500.03,0.008334,0.0833,0.001942
2025-11-23 16:53:00,FUB-601,235.22,2.83,665.67,0.011094,0.1109,0.002585
2025-11-23 16:54:00,FUB-601,227.81,2.92,665.21,0.011087,0.1109,0.002583
2025-11-23 16:55:00,FUB-601,238.56,3.88,925.61,0.015427,0.1543,0.003594
2025-11-23 16:56:00,FUB-601,219.7,0.81,177.96,0.002966,0.0297,0.000691
2025-11-23 16:57:00,FUB-601,235.71,0.61,143.78,0.002396,0.024,0.000558
2025-11-23 16:58:00,FUB-601,223.4,4.61,1029.87,0.017164,0.1716,0.003999
2025-11-23 16:59:00,FUB-601,235.18,0.8,188.14,0.003136,0.0314,0.000731
2025-11-23 17:00:00,FUB-601,227.35,1.4,318.29,0.005305,0.053,0.001236
2025-11-23 17:01:00,FUB-601,231.47,4.86,1124.94,0.018749,0.1875,0.004369
2025-11-23 17:02:00,FUB-601,233.35,3.71,865.73,0.014429,0.1443,0.003362
2025-11-23 17:03:00,FUB-601,234.98,1.64,385.37,0.006423,0.0642,0.001497
2025-11-23 17:04:00,FUB-601,239.07,4.82,1152.32,0.019205,0.192,0.004475
2025-11-23 17:05:00,FUB-601,236.18,0.96,226.73,0.003779,0.0378,0.000881
2025-11-23 17:06:00,FUB-601,235.05,1.93,453.65,0.007561,0.0756,0.001762
2025-11-23 17:07:00,FUB-601,233.55,3.11,726.34,0.012106,0.1211,0.002821
2025-11-23 17:08:00,FUB-601,237.26,4.26,1010.73,0.016846,0.1685,0.003925
2025-11-23 17:09:00,FUB-601,229.8,4.91,1128.32,0.018805,0.188,0.004382
2025-11-23 17:10:00,FUB-601,215.11,2.79,600.16,0.010003,0.1,0.002331
2025-11-23 17:11:00,FUB-601,221.02,1.31,289.54,0.004826,0.0483,0.001124
2025-11-23 17:12:00,FUB-601,235.9,1.05,247.7,0.004128,0.0413,0.000962
2025-11-23 17:13:00,FUB-601,221.26,2.48,548.72,0.009145,0.0914,0.002131
2025-11-23 17:14:00,FUB-601,215.35,2.89,622.36,0.010373,0.1037,0.002417
2025-11-23 17:15:00,FUB-601,215.76,1.67,360.32,0.006005,0.06,0.001399
2025-11-23 17:16:00,FUB-601,219.72,2.2,483.38,0.008056,0.0806,0.001877
2025-11-23 17:17:00,FUB-601,225.99,2.14,483.62,0.00806,0.0806,0.001878
2025-11-23 17:18:00,FUB-601,227.59,4.36,992.29,0.016538,0.1654,0.003853
2025-11-23 17:19:00,FUB-601,237.9,3.21,763.66,0.012728,0.1273,0.002966
2025-11-23 17:20:00,FUB-601,238.55,3.51,837.31,0.013955,0.1396,0.003252
2025-11-23 17:21:00,FUB-601,221.7,4.19,928.92,0.015482,0.1548,0.003607
2025-11-23 17:22:00,FUB-601,227.68,2.45,557.82,0.009297,0.093,0.002166
2025-11-23 17:23:00,FUB-601,230.78,0.92,212.32,0.003539,0.0354,0.000825
2025-11-23 17:24:00,FUB-601,217.59,4.64,1009.62,0.016827,0.1683,0.003921
2025-11-23 17:25:00,FUB-601,220.16,4.58,1008.33,0.016805,0.168,0.003916
2025-11-23 17:26:00,FUB-601,222.09,0.31,68.85,0.001147,0.0115,0.000267
2025-11-23 17:27:00,FUB-601,225.86,4.8,1084.13,0.018069,0.1807,0.00421
2025-11-23 17:28:00,FUB-601,235.1,4.89,1149.64,0.019161,0.1916,0.004465
2025-11-23 17:29:00,FUB-601,217.02,3.79,822.51,0.013708,0.1371,0.003194
2025-11-23 17:30:00,FUB-601,223.96,3.51,786.1,0.013102,0.131,0.003053
2025-11-23 17:31:00,FUB-601,215.42,4.14,891.84,0.014864,0.1486,0.003463
2025-11-23 17:32:00,FUB-601,218.77,4.62,1010.72,0.016845,0.1684,0.003925
2025-11-23 17:33:00,FUB-601,233.44,0.77,179.75,0.002996,0.03,0.000698
2025-11-23 17:34:00,FUB-601,225.57,2.47,557.16,0.009286,0.0929,0.002164
2025-11-23 17:35:00,FUB-601,235.59,0.45,106.02,0.001767,0.0177,0.000412
2025-11-23 17:36:00,FUB-601,222.5,1.91,424.98,0.007083,0.0708,0.00165
2025-11-23 17:37:00,FUB-601,228.29,0.44,100.45,0.001674,0.0167,0.00039
2025-11-23 17:38:00,FUB-601,221.97,1.58,350.71,0.005845,0.0584,0.001362
2025-11-23 17:39:00,FUB-601,235.55,1.53,360.39,0.006006,0.0601,0.001399
2025-11-23 17:40:00,FUB-601,239.86,2.66,638.03,0.010634,0.1063,0.002478
2025-11-23 17:41:00,FUB-601,231.78,0.5,115.89,0.001932,0.0193,0.00045
2025-11-23 17:42:00,FUB-601,235.01,2.97,697.98,0.011633,0.1163,0.00271
2025-11-23 17:43:00,FUB-601,238.42,4.63,1103.88,0.018398,0.184,0.004287
2025-11-23 17:44:00,FUB-601,221.88,4.17,925.24,0.015421,0.1542,0.003593
2025-11-23 17:45:00,FUB-601,236.99,3.16,748.89,0.012482,0.1248,0.002908
2025-11-23 17:46:00,FUB-601,215.9,3.78,816.1,0.013602,0.136,0.003169
2025-11-23 17:47:00,FUB-601,219.13,2.94,644.24,0.010737,0.1074,0.002502
2025-11-23 17:48:00,FUB-601,232.94,2.99,696.49,0.011608,0.1161,0.002705
2025-11-23 17:49:00,FUB-601,230.75,0.25,57.69,0.000962,0.0096,0.000224
2025-11-23 17:50:00,FUB-601,225.0,4.46,1003.5,0.016725,0.1672,0.003897
2025-11-23 17:51:00,FUB-601,225.45,1.29,290.83,0.004847,0.0485,0.001129
2025-11-23 17:52:00,FUB-601,239.49,2.77,663.39,0.011056,0.1106,0.002576
2025-11-23 17:53:00,FUB-601,236.94,4.62,1094.66,0.018244,0.1824,0.004251
2025-11-23 17:54:00,FUB-601,229.52,4.77,1094.81,0.018247,0.1825,0.004252
2025-11-23 17:55:00,FUB-601,235.14,2.63,618.42,0.010307,0.1031,0.002402
2025-11-23 17:56:00,FUB-601,225.74,0.77,173.82,0.002897,0.029,0.000675
2025-11-23 17:57:00,FUB-601,217.82,4.21,917.02,0.015284,0.1528,0.003561
2025-11-23 17:58:00,FUB-601,222.92,1.37,305.4,0.00509,0.0509,0.001186
2025-11-23 17:59:00,FUB-601,230.76,0.77,177.69,0.002961,0.0296,0.00069
2025-11-23 18:00:00,FUB-601,234.08,2.23,522.0,0.0087,0.087,0.002027
2025-11-23 18:01:00,FUB-601,226.63,2.15,487.25,0.008121,0.0812,0.001892
2025-11-23 18:02:00,FUB-601,223.24,4.25,948.77,0.015813,0.1581,0.003684
2025-11-23 18:03:00,FUB-601,229.8,1.96,450.41,0.007507,0.0751,0.001749
2025-11-23 18:04:00,FUB-601,225.21,3.48,783.73,0.013062,0.1306,0.003043
2025-11-23 18:05:00,FUB-601,216.71,3.69,799.66,0.013328,0.1333,0.003105
2025-11-23 18:06:00,FUB-601,221.13,2.89,639.07,0.010651,0.1065,0.002482
2025-11-23 18:07:00,FUB-601,238.17,0.32,76.21,0.00127,0.0127,0.000296
2025-11-23 18:08:00,FUB-601,225.62,2.48,559.54,0.009326,0.0933,0.002173
2025-11-23 18:09:00,FUB-601,218.13,4.01,874.7,0.014578,0.1458,0.003397
2025-11-23 18:10:00,FUB-601,229.49,0.67,153.76,0.002563,0.0256,0.000597
2025-11-23 18:11:00,FUB-601,229.57,1.6,367.31,0.006122,0.0612,0.001426
2025-11-23 18:12:00,FUB-601,237.53,1.22,289.79,0.00483,0.0483,0.001125
2025-11-23 18:13:00,FUB-601,231.01,3.46,799.29,0.013321,0.1332,0.003104
2025-11-23 18:14:00,FUB-601,226.09,4.51,1019.67,0.016994,0.1699,0.00396
2025-11-23 18:15:00,FUB-601,224.67,2.51,563.92,0.009399,0.094,0.00219
2025-11-23 18:16:00,FUB-601,224.29,2.16,484.47,0.008074,0.0807,0.001881
2025-11-23 18:17:00,FUB-601,236.2,1.86,439.33,0.007322,0.0732,0.001706
2025-11-23 18:18:00,FUB-601,230.05,4.51,1037.53,0.017292,0.1729,0.004029
2025-11-23 18:19:00,FUB-601,219.1,2.43,532.41,0.008874,0.0887,0.002068
2025-11-23 18:20:00,FUB-601,236.56,2.93,693.12,0.011552,0.1155,0.002692
2025-11-23 18:21:00,FUB-601,232.48,2.99,695.12,0.011585,0.1158,0.002699
2025-11-23 18:22:00,FUB-601,239.06,2.53,604.82,0.01008,0.1008,0.002349
2025-11-23 18:23:00,FUB-601,238.25,3.36,800.52,0.013342,0.1334,0.003109
2025-11-23 18:24:00,FUB-601,232.46,3.7,860.1,0.014335,0.1434,0.00334
2025-11-23 18:25:00,FUB-601,236.52,2.35,555.82,0.009264,0.0926,0.002159
2025-11-23 18:26:00,FUB-601,236.38,4.91,1160.63,0.019344,0.1934,0.004507
2025-11-23 18:27:00,FUB-601,236.85,3.14,743.71,0.012395,0.124,0.002888
2025-11-23 18:28:00,FUB-601,230.09,1.62,372.75,0.006212,0.0621,0.001447
2025-11-23 18:29:00,FUB-601,222.95,1.0,222.95,0.003716,0.0372,0.000866
2025-11-23 18:30:00,FUB-601,230.77,0.19,43.85,0.000731,0.0073,0.00017
2025-11-23 18:31:00,FUB-601,233.04,4.07,948.47,0.015808,0.1581,0.003683
2025-11-23 18:32:00,FUB-601,222.18,1.28,284.39,0.00474,0.0474,0.001104
2025-11-23 18:33:00,FUB-601,217.07,2.38,516.63,0.00861,0.0861,0.002006
2025-11-23 18:34:00,FUB-601,237.84,3.89,925.2,0.01542,0.1542,0.003593
2025-11-23 18:35:00,FUB-601,227.99,3.36,766.05,0.012768,0.1277,0.002975
2025-11-23 18:36:00,FUB-601,223.9,4.38,980.68,0.016345,0.1634,0.003808
2025-11-23 18:37:00,FUB-601,237.24,4.9,1162.48,0.019375,0.1938,0.004514
2025-11-23 18:38:00,FUB-601,237.7,0.7,166.39,0.002773,0.0277,0.000646
2025-11-23 18:39:00,FUB-601,231.08,0.33,76.26,0.001271,0.0127,0.000296
2025-11-23 18:40:00,FUB-601,225.47,1.29,290.86,0.004848,0.0485,0.00113
2025-11-23 18:41:00,FUB-601,234.36,3.41,799.17,0.01332,0.1332,0.003104
2025-11-23 18:42:00,FUB-601,219.8,2.41,529.72,0.008829,0.0883,0.002057
2025-11-23 18:43:00,FUB-601,227.84,0.92,209.61,0.003494,0.0349,0.000814
2025-11-23 18:44:00,FUB-601,230.56,2.36,544.12,0.009069,0.0907,0.002113
2025-11-23 18:45:00,FUB-601,230.62,1.79,412.81,0.00688,0.0688,0.001603
2025-11-23 18:46:00,FUB-601,226.42,3.18,720.02,0.012,0.12,0.002796
2025-11-23 18:47:00,FUB-601,216.37,0.26,56.26,0.000938,0.0094,0.000219
2025-11-23 18:48:00,FUB-601,236.68,1.97,466.26,0.007771,0.0777,0.001811
2025-11-23 18:49:00,FUB-601,224.99,0.59,132.74,0.002212,0.0221,0.000515
2025-11-23 18:50:00,FUB-601,224.9,4.89,1099.76,0.018329,0.1833,0.004271
2025-11-23 18:51:00,FUB-601,228.81,0.91,208.22,0.00347,0.0347,0.000809
2025-11-23 18:52:00,FUB-601,232.82,2.55,593.69,0.009895,0.099,0.002306
2025-11-23 18:53:00,FUB-601,231.31,3.42,791.08,0.013185,0.1318,0.003072
2025-11-23 18:54:00,FUB-601,218.3,4.62,1008.55,0.016809,0.1681,0.003916
2025-11-23 18:55:00,FUB-601,217.39,2.83,615.21,0.010254,0.1025,0.002389
2025-11-23 18:56:00,FUB-601,225.04,0.46,103.52,0.001725,0.0173,0.000402
2025-11-23 18:57:00,FUB-601,232.4,3.42,794.81,0.013247,0.1325,0.003087
2025-11-23 18:58:00,FUB-601,228.57,4.45,1017.14,0.016952,0.1695,0.00395
2025-11-23 18:59:00,FUB-601,217.11,2.73,592.71,0.009879,0.0988,0.002302
2025-11-23 19:00:00,FUB-601,221.87,1.31,290.65,0.004844,0.0484,0.001129
2025-11-23 19:01:00,FUB-601,234.72,4.69,1100.84,0.018347,0.1835,0.004275
2025-11-23 19:02:00,FUB-601,232.02,4.99,1157.78,0.019296,0.193,0.004496
2025-11-23 19:03:00,FUB-601,217.6,4.16,905.22,0.015087,0.1509,0.003515
2025-11-23 19:04:00,FUB-601,222.13,3.72,826.32,0.013772,0.1377,0.003209
2025-11-23 19:05:00,FUB-601,223.28,2.65,591.69,0.009862,0.0986,0.002298
2025-11-23 19:06:00,FUB-601,228.49,3.32,758.59,0.012643,0.1264,0.002946
2025-11-23 19:07:00,FUB-601,216.22,2.42,523.25,0.008721,0.0872,0.002032
2025-11-23 19:08:00,FUB-601,225.27,4.98,1121.84,0.018697,0.187,0.004356
2025-11-23 19:09:00,FUB-601,237.24,2.32,550.4,0.009173,0.0917,0.002137
2025-11-23 19:10:00,FUB-601,223.65,4.68,1046.68,0.017445,0.1744,0.004065
2025-11-23 19:11:00,FUB-601,231.66,4.03,933.59,0.01556,0.1556,0.003625
2025-11-23 19:12:00,FUB-601,224.81,4.17,937.46,0.015624,0.1562,0.00364
2025-11-23 19:13:00,FUB-601,222.15,4.98,1106.31,0.018438,0.1844,0.004296
2025-11-23 19:14:00,FUB-601,217.54,0.81,176.21,0.002937,0.0294,0.000684
2025-11-23 19:15:00,FUB-601,217.39,0.24,52.17,0.00087,0.0087,0.000203
2025-11-23 19:16:00,FUB-601,216.45,4.4,952.38,0.015873,0.1587,0.003698
2025-11-23 19:17:00,FUB-601,219.78,1.4,307.69,0.005128,0.0513,0.001195
2025-11-23 19:18:00,FUB-601,236.78,2.5,591.95,0.009866,0.0987,0.002299
2025-11-23 19:19:00,FUB-601,228.95,0.82,187.74,0.003129,0.0313,0.000729
2025-11-23 19:20:00,FUB-601,236.57,4.04,955.74,0.015929,0.1593,0.003711
2025-11-23 19:21:00,FUB-601,215.55,3.66,788.91,0.013148,0.1315,0.003063
2025-11-23 19:22:00,FUB-601,236.6,1.15,272.09,0.004535,0.0454,0.001057
2025-11-23 19:23:00,FUB-601,239.1,3.75,896.62,0.014944,0.1494,0.003482
2025-11-23 19:24:00,FUB-601,217.8,1.99,433.42,0.007224,0.0722,0.001683
2025-11-23 19:25:00,FUB-601,233.77,0.25,58.44,0.000974,0.0097,0.000227
2025-11-23 19:26:00,FUB-601,230.91,3.01,695.04,0.011584,0.1158,0.002699
2025-11-23 19:27:00,FUB-601,234.74,0.78,183.1,0.003052,0.0305,0.000711
2025-11-23 19:28:00,FUB-601,217.82,0.54,117.62,0.00196,0.0196,0.000457
2025-11-23 19:29:00,FUB-601,223.98,2.85,638.34,0.010639,0.1064,0.002479
2025-11-23 19:30:00,FUB-601,215.28,1.67,359.52,0.005992,0.0599,0.001396
2025-11-23 19:31:00,FUB-601,229.78,2.01,461.86,0.007698,0.077,0.001794
2025-11-23 19:32:00,FUB-601,224.09,4.63,1037.54,0.017292,0.1729,0.004029
2025-11-23 19:33:00,FUB-601,224.13,1.28,286.89,0.004781,0.0478,0.001114
2025-11-23 19:34:00,FUB-601,230.12,4.06,934.29,0.015571,0.1557,0.003628
2025-11-23 19:35:00,FUB-601,224.5,4.55,1021.47,0.017024,0.1702,0.003967
2025-11-23 19:36:00,FUB-601,216.64,4.41,955.38,0.015923,0.1592,0.00371
2025-11-23 19:37:00,FUB-601,229.06,0.42,96.21,0.001604,0.016,0.000374
2025-11-23 19:38:00,FUB-601,226.96,4.97,1127.99,0.0188,0.188,0.00438
2025-11-23 19:39:00,FUB-601,235.15,3.72,874.76,0.014579,0.1458,0.003397
2025-11-23 19:40:00,FUB-601,226.98,3.13,710.45,0.011841,0.1184,0.002759
2025-11-23 19:41:00,FUB-601,234.45,4.27,1001.1,0.016685,0.1668,0.003888
2025-11-23 19:42:00,FUB-601,220.68,1.08,238.33,0.003972,0.0397,0.000925
2025-11-23 19:43:00,FUB-601,232.63,4.27,993.33,0.016556,0.1656,0.003858
